listing_id,comments
7126,"My fiancee and I traveled to Chicago for a family wedding, and we wanted a place that was affordable, close to transportation, and that was in a fun neighborhood.  Sarah's place was absolutely perfect.  While we had a wonderful time with family, we also had a great time exploring the neighborhood by foot.  As my uncle said, ""You did what tourists should do, but never do.""  We didn't make it to any museums this trip, but we did eat at Milk and Honey, had a great time stumbling into the Flipside Cafe (best Italian soda of my life) and had lots of fun walking around Milwaukee Avenue.  Sarah was very communicative, and even recommended a local event in the middle of our stay that we never would have known about.  We hope to stay there another time - thank you!"
7126,"As Sarah described it's a tiny studio, well equipped and 
really well located. 
Transportation just around the corner (bus 70) that get's you to the subway (or you can walk in 10min). The subway will get you fast to the loop.
The neighborhood was really nice, calm, just one block away from a main street, where you can find lot's of places for breakfast or more elaborated meals...
Sara had documentation on place about the city and the restaurants around and she was around to give us any help if needed. Recommended!"
7126,"Sarah's spot was perfect for my boyfrined & I. It's situated in a nice neighborhood with great food, bars, and cute boutiques within a few blocks walking distance. We didn't need to rent a car since we were so close to the blue line & could easily get to and from the airport, downtown, and anywhere else we needed to go. Sarah was very accomodating and I would definitely stay here again."
7126,"I spent three days at Sarah's place with my husband and we didn't like it. The apartment had un uncared-for look, I think no one had cleaned it for a long time! The (very) small space was kind of a messy, papers spread all over the place and loads of dust and cobweb in the corners and under the bed. The mattress was terrible and my husband couldn't rest throughout our stay. However, the location is really very good since it's fairly close to the metro station and Division Street is a really nice spot."
7126,"Great little apartment. There were plates, frying pans, and everything we needed to prepare some of our own meals. There are many Chicago related  books and pictures that were great to browse through. TV and a CD player with a stack of CD's to listen to. We ended each day walking around the Ukraine Neighborhood. Nice quiet street. Sarah is an awesome host! "
7126,"We loved Sarah's place. It was absolutely perfect for our needs.  In fact, I'd expected it to be much smaller but we had plenty of room for our purposes, especially after coming off two nights on a train and five nights in an LA hotel.  We found the location to be convenient, the neighborhood to be eclectic and interesting, and the distance to all that Chicago has to offer to be minimal.  My New Yorker husband had never been to Chicago and loved the city and Sarah's apartment. We're both hoping to come back and stay there soon.  We recommend this apartment to anyone who is looking for convenience, no-fuss and proximity to all that Chicago has to offer."
7126,"great place, great location, great privacy, great price!"
7126,We had a wonderful time. This place was what Sarah had described. It definately met expectations! Wonderful location. We walked everywhere and loved it! We have no major complaints. Overall great experience. You get what you pay for. Would definately return. B-)
7126,Great location and Sarah was more than accommodating for our stay. 
7126,"While definitely on the smaller side of things, Saran's apartment is both adorable and extremely convenient. It's only a short walk away from the blue line station, and a direct bus to downtown.. One thing to note is that while wireless Internet is provided, the signal is quite erratic. This wasn't a huge problem for us, but did make planning challenging at times. 

Overall an excellent apartment and great value for money, would definitely return! "
7126,"What can we add to 80-some positive references?  Nice place, nice street, nice neighborhood, responsive host.  The place isn't really all that small - how much space does a visitor need?"
7126,"Sarah's place is as described. Very homely, everything you need and about a 10 min walk to the subway. Sarah was happy to provide with some extra pots and pans of her own when we were cooking. Great place and top host."
7126,"This was a fun little place, exactly as described.  I don't have a lot else to say -- good times in Chicago. "
7126,"Sarah's little Tiny Studio was amazing. It felt like a little piece of home! It was in a great, safe neighborhood near what the locals deemed the ""Brooklyn of Chicago."" If you like culture, there is no better locale than that of the Tiny Studio. We plan to stay at the Tiny Studio when ever we have the opportunity!"
